Customer_ID,Gender,Age_Group,City,Country,Customer_Segment,Acquisition_Channel
8440,Male,18-25,West Michael,Spain,Regular,Organic Search
8441,Female,56-65,West Janice,Italy,Regular,Referral
8442,Other,18-25,East Andrew,Italy,Regular,Organic Search
8443,Female,46-55,Edwardsbury,Italy,Regular,Social Media
8444,Male,26-35,Greenefurt,Germany,Regular,Referral
8445,Other,66+,Francischester,Germany,Regular,Social Media
8446,Other,66+,Lake Steven,Greece,Regular,Paid Ads
8447,Other,36-45,Amberside,Poland,Regular,Social Media
8448,Other,36-45,Mikaylastad,France,Regular,Social Media
8449,Female,46-55,New William,Spain,VIP,Paid Ads
8450,Other,46-55,Ericstad,Slovakia,Regular,Social Media
8451,Other,18-25,Jamesmouth,Germany,Regular,Email
8452,Other,36-45,Brownside,Austria,Regular,Referral
8453,Other,26-35,New Heatherfort,Portugal,VIP,Paid Ads
8454,Other,66+,South Curtisville,Poland,Regular,Social Media
8455,Other,26-35,New Scottfurt,Lithuania,Regular,Organic Search
8456,Other,36-45,East Scott,Slovakia,VIP,Referral
8457,Female,18-25,Floresmouth,Germany,Regular,Social Media
8458,Female,18-25,Rogersmouth,Belgium,Regular,Referral
8459,Female,26-35,Penaland,Spain,VIP,Paid Ads
8460,Male,66+,East Rodneystad,Germany,Regular,Email
8461,Male,18-25,Heberttown,Ireland,VIP,Email
8462,Female,46-55,Port John,Poland,Regular,Paid Ads
8463,Male,26-35,East Triciamouth,Italy,Regular,Paid Ads
8464,Female,56-65,Carlostown,France,Regular,Referral
8465,Female,18-25,Mayerbury,Italy,Regular,Organic Search
8466,Other,18-25,South Brittany,Poland,Regular,Social Media
8467,Female,26-35,East Christina,Spain,Regular,Referral
8468,Female,36-45,New Kayleeport,Spain,Regular,Referral
8469,Male,18-25,South Jody,France,Regular,Email
8470,Other,36-45,Hancockbury,Germany,Regular,Referral
8471,Other,56-65,New Apriltown,Denmark,Regular,Paid Ads
8472,Male,36-45,Port Kyle,Greece,Regular,Email
8473,Male,18-25,West Jessica,Italy,Regular,Social Media
8474,Male,26-35,North Brandon,France,Regular,Paid Ads
8475,Female,26-35,West Jillstad,Italy,Regular,Referral
8476,Male,66+,Wallsview,Czech Republic,VIP,Social Media
8477,Female,18-25,Port Karenchester,Spain,Regular,Social Media
8478,Female,56-65,West Donbury,Italy,Regular,Organic Search
8479,Male,56-65,Andersonhaven,Germany,Regular,Organic Search
8480,Other,56-65,Muellerbury,Italy,Regular,Social Media
8481,Other,26-35,Fergusonborough,Italy,Regular,Referral
8482,Female,56-65,East Antoniomouth,France,Regular,Email
8483,Male,56-65,Ronaldborough,Netherlands,Regular,Organic Search
8484,Other,56-65,New Shawna,France,Regular,Email
8485,Male,56-65,Rogersburgh,Italy,Regular,Organic Search
8486,Male,36-45,Oliverbury,France,Regular,Email
8487,Other,66+,Morganberg,Netherlands,VIP,Organic Search
8488,Other,66+,Leahstad,Germany,VIP,Social Media
8489,Other,18-25,West Haleytown,Poland,Regular,Paid Ads
8490,Female,18-25,Lewisfort,Netherlands,Regular,Social Media
8491,Other,56-65,Lake Samuelbury,Poland,Regular,Email
8492,Other,26-35,Bryantchester,Germany,Regular,Paid Ads
8493,Other,66+,New Austin,France,Regular,Referral
8494,Female,46-55,Andreaton,Bulgaria,VIP,Referral
8495,Other,56-65,Port Jon,Hungary,Regular,Social Media
8496,Male,26-35,Kathrynton,Denmark,Regular,Social Media
8497,Male,56-65,South Sandraport,Germany,Regular,Referral
8498,Other,46-55,Hodgesview,Spain,Regular,Paid Ads
8499,Male,56-65,Estradaville,Germany,VIP,Paid Ads
8500,Other,66+,Lynchchester,Germany,Regular,Email
8501,Female,66+,New Sean,Romania,VIP,Referral
8502,Male,56-65,Carrieport,Portugal,VIP,Organic Search
8503,Female,36-45,West Veronica,Spain,Regular,Email
8504,Male,26-35,North William,France,Regular,Organic Search
8505,Female,56-65,Christineview,Germany,Regular,Social Media
8506,Female,46-55,New Joseberg,Italy,Regular,Referral
8507,Male,66+,Port Charlesfurt,Germany,Regular,Email
8508,Male,18-25,East Danastad,Spain,Regular,Organic Search
8509,Other,46-55,Sandraton,Slovakia,Regular,Referral
8510,Female,56-65,Richburgh,France,Regular,Paid Ads
8511,Male,26-35,Jenkinsfurt,France,Regular,Referral
8512,Other,46-55,South Michellemouth,Italy,VIP,Paid Ads
8513,Other,46-55,North Dalton,France,Regular,Paid Ads
8514,Female,46-55,Ashleyfurt,Italy,VIP,Referral
8515,Female,46-55,Gomezfurt,France,Regular,Social Media
8516,Other,36-45,Port Joseph,Germany,Regular,Referral
8517,Male,36-45,New Andrewport,Italy,Regular,Social Media
8518,Female,66+,Shellyport,Latvia,Regular,Email
8519,Female,26-35,South Garymouth,Spain,Regular,Email
8520,Male,66+,Hooverberg,Poland,VIP,Email
8521,Male,18-25,Annefort,Italy,Regular,Social Media
8522,Female,26-35,Claytonchester,Portugal,Regular,Email
8523,Male,36-45,South Elizabeth,Romania,Regular,Social Media
8524,Female,18-25,West Scott,Portugal,Regular,Organic Search
8525,Other,18-25,Port Erinstad,Netherlands,Regular,Email
8526,Other,26-35,North Aaron,France,Regular,Email
8527,Female,36-45,Lake Alexisview,France,Regular,Paid Ads
8528,Female,56-65,Port Joannaville,Portugal,Regular,Organic Search
8529,Other,36-45,North Jeffrey,France,Regular,Social Media
8530,Other,26-35,Dunlaphaven,Italy,Regular,Email
8531,Male,36-45,Westville,Poland,Regular,Social Media
8532,Female,46-55,South Kathy,Germany,VIP,Organic Search
8533,Female,66+,West Jose,France,Regular,Email
8534,Other,26-35,West Tyler,Ireland,Regular,Email
8535,Other,26-35,West Richardside,Spain,Regular,Social Media
8536,Other,26-35,Douglasborough,Bulgaria,Regular,Referral
8537,Other,66+,Port Patriciahaven,Germany,Regular,Paid Ads
8538,Other,56-65,Lawrencebury,Greece,Regular,Referral
8539,Female,66+,South Danielle,Poland,Regular,Referral
8540,Male,26-35,Lake Melissahaven,Greece,Regular,Organic Search
8541,Other,36-45,Taylorfurt,France,Regular,Social Media
8542,Female,66+,Mistyberg,Spain,VIP,Email
8543,Male,18-25,Changside,Germany,Regular,Paid Ads
8544,Other,36-45,Katherineton,France,VIP,Paid Ads
8545,Other,26-35,Millerborough,Ireland,VIP,Organic Search
8546,Female,26-35,Guzmanport,Romania,Regular,Email
8547,Other,18-25,Jeffreyberg,France,Regular,Social Media
8548,Female,36-45,New Mark,France,VIP,Email
8549,Female,56-65,West Deborahland,Poland,Regular,Paid Ads
8550,Male,18-25,New Robertton,Germany,Regular,Social Media
8551,Male,26-35,North Theodore,Italy,Regular,Paid Ads
8552,Female,46-55,West April,Spain,VIP,Social Media
8553,Male,36-45,Port Dawnberg,Romania,Regular,Email
8554,Other,46-55,Alexandramouth,Sweden,Regular,Organic Search
8555,Other,56-65,New William,Italy,Regular,Paid Ads
8556,Male,66+,Harrisview,Germany,Regular,Organic Search
8557,Male,56-65,New Lori,Spain,Regular,Email
8558,Female,66+,Michaelfurt,France,Regular,Referral
8559,Other,66+,Lake Randallside,Italy,Regular,Email
8560,Male,56-65,Phillipchester,Germany,VIP,Social Media
8561,Male,56-65,Jamesberg,Spain,Regular,Social Media
8562,Other,26-35,Brownburgh,Italy,Regular,Organic Search
8563,Male,18-25,Port Stephenstad,Italy,Regular,Social Media
8564,Male,46-55,North Juan,Italy,VIP,Referral
8565,Male,56-65,East Dennisland,Slovenia,Regular,Paid Ads
8566,Other,46-55,Port Bruce,Ireland,Regular,Organic Search
8567,Female,66+,New Alexismouth,Spain,Regular,Email
8568,Male,46-55,Ramosland,Germany,Regular,Paid Ads
8569,Other,66+,Changberg,France,Regular,Organic Search
8570,Male,18-25,New Nicole,France,Regular,Organic Search
8571,Male,46-55,Perezstad,Italy,Regular,Paid Ads
8572,Female,36-45,Rachelland,Spain,Regular,Social Media
8573,Other,66+,Lake Amanda,Portugal,Regular,Email
8574,Female,26-35,North Maryborough,Finland,VIP,Email
8575,Male,66+,Port Michele,Italy,VIP,Social Media
8576,Male,18-25,Lake Theresaborough,Spain,Regular,Referral
8577,Other,66+,Mcgrathside,Portugal,Regular,Paid Ads
8578,Male,36-45,Gentryland,Romania,Regular,Organic Search
8579,Female,36-45,Daniellestad,Netherlands,Regular,Social Media
8580,Other,56-65,Linville,France,VIP,Referral
8581,Male,36-45,East Christopherland,Denmark,Regular,Organic Search
8582,Other,46-55,Michaelborough,Italy,Regular,Social Media
8583,Female,26-35,Leechester,France,Regular,Paid Ads
8584,Female,36-45,Jamesfurt,Finland,VIP,Paid Ads
8585,Female,26-35,Lake Tammyville,Finland,Regular,Email
8586,Female,36-45,Butlerport,Poland,Regular,Organic Search
8587,Male,66+,South Dawnborough,Spain,Regular,Referral
8588,Other,56-65,Paulshire,Portugal,Regular,Paid Ads
8589,Other,18-25,Dianeland,France,Regular,Organic Search
8590,Female,46-55,Lake Wendy,Austria,VIP,Email
8591,Male,66+,Brownstad,Italy,VIP,Organic Search
8592,Male,36-45,Ricardoside,Spain,Regular,Social Media
8593,Other,18-25,Port Cynthiachester,Italy,VIP,Email
8594,Female,56-65,Meyerberg,Belgium,VIP,Organic Search
8595,Male,56-65,Jamesshire,Hungary,Regular,Email
8596,Other,26-35,Emilyville,Germany,VIP,Email
8597,Other,36-45,West Peterport,Romania,VIP,Referral
8598,Other,18-25,Bobbyfurt,Romania,VIP,Paid Ads
8599,Female,26-35,Clarkmouth,Italy,Regular,Organic Search
8600,Male,46-55,Lake Coleview,Austria,Regular,Paid Ads
8601,Other,18-25,Barronhaven,France,Regular,Email
8602,Male,26-35,Sherryland,France,Regular,Paid Ads
8603,Other,26-35,Hooperfort,Italy,Regular,Email
8604,Male,26-35,Deanville,Italy,Regular,Email
8605,Female,18-25,North Wendyborough,Lithuania,Regular,Paid Ads
8606,Female,36-45,Joneston,Spain,Regular,Email
8607,Female,26-35,Fletcherhaven,Poland,Regular,Email
8608,Other,56-65,South Jillshire,Portugal,VIP,Paid Ads
8609,Other,46-55,North Jessica,Bulgaria,Regular,Organic Search
8610,Female,66+,South Ryan,France,Regular,Paid Ads
8611,Male,56-65,West Erin,Poland,Regular,Organic Search
8612,Male,36-45,Travisland,Italy,Regular,Email
8613,Other,18-25,West Kurttown,Austria,Regular,Organic Search
8614,Male,56-65,Murrayborough,Hungary,VIP,Paid Ads
8615,Male,18-25,Melissamouth,Spain,VIP,Organic Search
8616,Female,36-45,Roberttown,Spain,Regular,Paid Ads
8617,Other,18-25,Josephstad,Poland,Regular,Referral
8618,Other,18-25,Pattersonburgh,Ireland,VIP,Social Media
8619,Other,66+,North Karen,Italy,Regular,Social Media
8620,Other,46-55,Fullerfurt,Finland,Regular,Referral
8621,Female,36-45,Port John,Portugal,Regular,Email
8622,Female,18-25,Port Amystad,Italy,Regular,Paid Ads
8623,Other,18-25,Livingstonmouth,Italy,Regular,Referral
8624,Male,18-25,Port Caroline,France,Regular,Email
8625,Female,56-65,South Craig,Germany,Regular,Email
8626,Female,26-35,Gabrielshire,Netherlands,Regular,Email
8627,Male,36-45,Mooreborough,Poland,Regular,Paid Ads
8628,Male,46-55,West Richardton,Czech Republic,VIP,Referral
8629,Other,36-45,Lake Mitchellhaven,Poland,Regular,Referral
8630,Other,46-55,North Tyler,Italy,Regular,Social Media
8631,Male,26-35,North Robert,Ireland,Regular,Organic Search
8632,Female,46-55,Lake Tanya,Italy,Regular,Referral
8633,Female,66+,Hermanshire,France,Regular,Paid Ads
8634,Female,46-55,Timothyland,Italy,Regular,Paid Ads
8635,Other,26-35,West Kaitlyn,Poland,Regular,Paid Ads
8636,Other,36-45,Kaylamouth,Germany,Regular,Social Media
8637,Other,46-55,Devinmouth,Germany,VIP,Email
8638,Male,26-35,Diazton,Cyprus,Regular,Email
8639,Male,36-45,North Ruthstad,Hungary,Regular,Organic Search
8640,Female,56-65,Port Samuel,Germany,Regular,Referral
8641,Female,46-55,North Laurie,Hungary,Regular,Social Media
8642,Male,66+,West Karen,Greece,Regular,Referral
8643,Male,36-45,Sophiaburgh,Austria,Regular,Email
8644,Female,46-55,New Ashleymouth,Germany,Regular,Email
8645,Female,36-45,Hollyside,France,Regular,Referral
8646,Female,18-25,Harmonberg,France,Regular,Organic Search
8647,Other,36-45,Terriberg,Netherlands,VIP,Referral
8648,Female,56-65,Grayfurt,France,Regular,Email
8649,Male,56-65,Gatesside,Germany,Regular,Organic Search
8650,Male,66+,Bennettberg,France,Regular,Social Media
8651,Other,36-45,Port Ariel,Italy,Regular,Organic Search
8652,Other,26-35,Port Lee,Spain,Regular,Email
8653,Other,46-55,Arnoldburgh,Netherlands,Regular,Organic Search
8654,Female,56-65,Lindsaymouth,Belgium,Regular,Referral
8655,Female,26-35,North Jennifer,France,Regular,Paid Ads
8656,Male,18-25,Clarkport,France,VIP,Email
8657,Female,56-65,Johnsonview,Romania,Regular,Referral
8658,Male,26-35,Jonathanview,Italy,Regular,Referral
8659,Other,18-25,New Logan,Belgium,Regular,Paid Ads
8660,Other,18-25,South Sheila,Austria,VIP,Referral
8661,Other,66+,Markville,Portugal,Regular,Email
8662,Other,26-35,Katherinefort,Italy,Regular,Email
8663,Female,18-25,Ryanton,Germany,Regular,Social Media
8664,Other,36-45,New Laura,Germany,Regular,Email
8665,Female,26-35,East Sharonstad,Czech Republic,Regular,Paid Ads
8666,Female,26-35,Ashleyberg,Germany,Regular,Referral
8667,Other,36-45,North John,France,Regular,Referral
8668,Male,46-55,New Nancymouth,Latvia,Regular,Referral
8669,Female,36-45,Chelseaville,Portugal,Regular,Organic Search
8670,Female,18-25,Turnerberg,France,VIP,Social Media
8671,Female,36-45,Port Jennifermouth,Germany,Regular,Paid Ads
8672,Male,18-25,Stevenburgh,France,Regular,Social Media
8673,Male,46-55,Griffinberg,Slovenia,Regular,Email
8674,Other,46-55,Mendezville,Spain,Regular,Paid Ads
8675,Other,56-65,Port Colleenton,Germany,Regular,Social Media
8676,Female,26-35,Charlesstad,Portugal,Regular,Paid Ads
8677,Female,56-65,Port Tammychester,Portugal,Regular,Email
8678,Other,26-35,Shermanstad,Hungary,Regular,Social Media
8679,Other,56-65,South Wayneberg,Germany,Regular,Paid Ads
8680,Female,66+,Shawborough,Sweden,Regular,Social Media
8681,Female,66+,Schmittberg,Bulgaria,Regular,Email
8682,Female,56-65,North Jerome,Finland,Regular,Paid Ads
8683,Female,18-25,New Krista,Croatia,Regular,Social Media
8684,Other,66+,South Ruth,France,Regular,Social Media
8685,Other,18-25,Port Robertburgh,Netherlands,Regular,Referral
8686,Other,36-45,South Rebecca,Spain,VIP,Referral
8687,Other,18-25,Benitezport,Germany,Regular,Paid Ads
8688,Female,18-25,West Kevinside,Belgium,Regular,Paid Ads
8689,Male,18-25,North Derrickmouth,Italy,Regular,Paid Ads
8690,Female,66+,Griffinhaven,Finland,Regular,Referral
8691,Male,46-55,Rubiohaven,Spain,Regular,Organic Search
8692,Male,46-55,Perryville,Italy,Regular,Referral
8693,Female,26-35,Isaacville,Germany,Regular,Social Media
8694,Female,26-35,Ronaldport,Germany,Regular,Referral
8695,Other,56-65,Ericaberg,Germany,Regular,Social Media
8696,Other,66+,Zacharyhaven,France,VIP,Referral
8697,Male,26-35,Shannonfurt,Spain,Regular,Referral
8698,Other,36-45,Ryantown,Germany,Regular,Organic Search
8699,Male,56-65,Bishopchester,Italy,VIP,Email
8700,Female,36-45,Port Derrick,France,Regular,Paid Ads
8701,Male,36-45,South Denisechester,Italy,Regular,Referral
8702,Other,26-35,Schneiderside,Bulgaria,Regular,Organic Search
8703,Female,56-65,Victorville,Belgium,VIP,Organic Search
8704,Other,36-45,New Dennis,France,VIP,Paid Ads
8705,Male,26-35,Lake Adam,Italy,Regular,Email
8706,Female,26-35,Sethland,Romania,VIP,Paid Ads
8707,Other,18-25,Katherineborough,Germany,Regular,Referral
8708,Female,46-55,Mcfarlandmouth,Italy,Regular,Social Media
8709,Female,26-35,Andersontown,Netherlands,Regular,Paid Ads
8710,Other,66+,East Marc,France,VIP,Referral
8711,Female,26-35,North Jerryfort,Estonia,Regular,Paid Ads
8712,Other,66+,Lake James,Ireland,Regular,Organic Search
8713,Other,18-25,Fernandezburgh,Spain,Regular,Organic Search
8714,Other,18-25,Dominiquemouth,France,Regular,Referral
8715,Male,26-35,Wheelermouth,France,Regular,Referral
8716,Other,56-65,West Connietown,Austria,Regular,Social Media
8717,Female,26-35,Fletchermouth,Italy,Regular,Social Media
8718,Female,18-25,Nancyberg,Germany,Regular,Social Media
8719,Female,18-25,Lake Robertside,Netherlands,Regular,Paid Ads
8720,Female,18-25,West Danielleborough,Poland,Regular,Email
8721,Female,36-45,Copelandside,Spain,VIP,Paid Ads
8722,Other,56-65,Stephanieton,Italy,Regular,Email
8723,Other,26-35,Stephenborough,Poland,Regular,Social Media
8724,Other,26-35,Kellyview,Poland,Regular,Paid Ads
8725,Male,18-25,Fordburgh,France,Regular,Paid Ads
8726,Female,18-25,Shieldsland,Italy,Regular,Referral
8727,Other,46-55,Wilsonfort,Sweden,Regular,Social Media
8728,Other,26-35,New Derekfurt,Germany,Regular,Email
8729,Female,26-35,Nicoleburgh,France,VIP,Paid Ads
8730,Male,36-45,East Jeremyfurt,Spain,Regular,Social Media
8731,Female,56-65,Lindsayborough,Sweden,Regular,Organic Search
8732,Female,46-55,North Carlaland,Poland,Regular,Organic Search
8733,Female,46-55,Daviston,France,Regular,Referral
8734,Female,18-25,Raystad,France,Regular,Referral
8735,Male,26-35,New Christopher,Czech Republic,Regular,Paid Ads
8736,Female,46-55,Trevorview,Austria,VIP,Email
8737,Male,18-25,Jeffreyborough,Germany,Regular,Organic Search
8738,Other,46-55,Jessicafort,Germany,VIP,Email
8739,Male,56-65,West Michelleton,Spain,Regular,Social Media
8740,Female,56-65,South Thomasfort,France,Regular,Organic Search
8741,Female,56-65,Josephfurt,Sweden,VIP,Email
8742,Other,18-25,West Cindyfort,France,Regular,Organic Search
8743,Other,56-65,Jodistad,France,Regular,Organic Search
8744,Other,56-65,North Crystalstad,Italy,VIP,Organic Search
8745,Male,26-35,East Kari,France,Regular,Organic Search
8746,Male,56-65,Woodmouth,Italy,Regular,Organic Search
8747,Male,36-45,South Robert,Belgium,Regular,Paid Ads
8748,Other,56-65,Byrdfurt,Italy,Regular,Referral
8749,Other,56-65,West Paul,Sweden,VIP,Paid Ads
8750,Male,18-25,Seanport,Lithuania,VIP,Referral
8751,Female,18-25,Samanthaton,Poland,Regular,Organic Search
8752,Female,46-55,North Williamport,Germany,Regular,Referral
8753,Male,56-65,Dawsonborough,Czech Republic,VIP,Social Media
8754,Male,46-55,Vasquezside,Poland,Regular,Organic Search
8755,Female,56-65,Matthewshire,Spain,Regular,Email
8756,Female,56-65,Danielmouth,Czech Republic,Regular,Social Media
8757,Male,46-55,Devinmouth,Poland,VIP,Email
8758,Male,26-35,North Allison,Germany,VIP,Social Media
8759,Female,46-55,Johnsonberg,Portugal,Regular,Social Media
8760,Male,46-55,Swansonchester,Spain,Regular,Referral
8761,Other,66+,Josephburgh,Austria,VIP,Organic Search
8762,Other,56-65,New Misty,France,Regular,Organic Search
8763,Other,56-65,Ethanshire,France,Regular,Referral
8764,Male,46-55,Younghaven,France,Regular,Organic Search
8765,Male,66+,Jordanberg,Spain,Regular,Email
8766,Male,26-35,Deborahborough,Romania,Regular,Paid Ads
8767,Male,36-45,Dawnberg,Germany,Regular,Email
8768,Female,36-45,West Ericberg,Finland,VIP,Paid Ads
8769,Male,66+,Andrewport,Italy,Regular,Social Media
8770,Female,46-55,West Lisa,Sweden,Regular,Email
8771,Other,66+,Ferrellhaven,Italy,VIP,Social Media
8772,Male,56-65,Rodrigueztown,Austria,Regular,Organic Search
8773,Female,36-45,New Tamara,Spain,Regular,Social Media
8774,Other,66+,Port Franciscofort,Austria,Regular,Email
8775,Other,56-65,North Billyview,Italy,VIP,Paid Ads
8776,Other,46-55,Emmaside,Germany,Regular,Email
8777,Female,66+,East Jessica,France,Regular,Referral
8778,Female,46-55,South Kathleenland,Sweden,Regular,Paid Ads
8779,Other,26-35,Millertown,France,VIP,Paid Ads
8780,Male,36-45,Lake Danaland,Spain,VIP,Paid Ads
8781,Other,66+,Davidside,Poland,Regular,Social Media
8782,Other,46-55,Tiffanyberg,Lithuania,Regular,Organic Search
8783,Male,56-65,Port Emilyton,Germany,VIP,Referral
8784,Other,18-25,Yangport,Spain,Regular,Email
8785,Male,26-35,Foxborough,France,Regular,Email
8786,Female,26-35,Lake William,France,Regular,Paid Ads
8787,Other,36-45,Hornside,France,Regular,Email
8788,Other,26-35,West Katherinetown,Germany,VIP,Paid Ads
8789,Male,56-65,Shanemouth,Portugal,Regular,Referral
8790,Other,66+,Riverafort,Slovenia,VIP,Referral
8791,Female,66+,South Oliviabury,Italy,Regular,Referral
8792,Male,18-25,South Tammyside,Netherlands,Regular,Organic Search
8793,Male,36-45,Lake Ronaldfort,Germany,VIP,Paid Ads
